machine_id,timestamp,cpu_util_percent,mem_util_percent,disk_io_percent,net_in,net_out,col_7,col_8
m_2232,,39,90,,,35.73,26.65,8
m_2232,,37,92,,,35.73,26.65,7
m_2232,,37,92,,,35.73,26.65,7
m_2232,,34,90,,,35.73,26.65,10
m_2232,,32,86,,,35.74,26.65,5
m_2232,,37,86,,,35.74,26.65,5
m_2232,,37,87,,,35.74,26.65,4
m_2232,,30,86,,,35.74,26.65,4
m_2232,,27,86,,,35.74,26.65,4
m_2232,,24,86,,,35.74,26.65,5
m_2232,,51,88,,,35.75,26.66,6
m_2232,,41,89,,,35.75,26.66,5
m_2232,,33,89,,,35.75,26.66,5
m_2232,,40,88,,,35.75,26.66,7
m_2232,,40,88,,,35.75,26.66,6
m_2232,,38,89,,,35.75,26.66,6
m_2232,,36,87,,,35.75,26.66,5
m_2232,,37,88,,,35.75,26.66,5
m_2232,,29,86,,,35.76,26.66,6
m_2232,,29,88,,,35.76,26.66,5
m_2232,,39,88,,,35.76,26.67,6
m_2232,,38,88,,,35.76,26.67,8
m_2232,,37,88,,,35.76,26.67,8
m_2232,,53,91,,,35.76,26.67,7
m_2232,,50,91,,,35.76,26.67,7
m_2232,,46,90,,,35.77,26.67,8
m_2232,,34,90,,,35.77,26.67,5
m_2232,,28,88,,,35.77,26.67,3
m_2232,,32,90,,,35.78,26.68,5
m_2232,,48,91,,,35.78,26.68,9
m_2232,,31,88,,,35.78,26.68,9
m_2232,,40,90,,,35.78,26.68,7
m_2232,,39,89,,,35.78,26.68,10
m_2232,,37,90,,,35.78,26.68,10
m_2232,,36,89,,,35.78,26.68,9
m_2232,,39,89,,,35.78,26.68,5
m_2232,,38,90,,,35.78,26.68,5
m_2232,,57,91,,,35.78,26.68,9
m_2232,,60,91,,,35.78,26.68,7
m_2232,,36,88,,,35.79,26.69,7
m_2232,,46,89,,,35.79,26.69,10
m_2232,,39,87,,,35.8,26.69,10
m_2232,,40,86,,,35.8,26.69,11
m_2232,,52,88,,,35.8,26.69,7
m_2232,,52,88,,,35.8,26.69,5
m_2232,,51,89,,,35.81,26.69,10
m_2232,,44,88,,,35.81,26.69,7
m_2232,,43,89,,,35.81,26.69,7
m_2232,,56,90,,,35.81,26.69,8
m_2232,,27,88,,,35.81,26.7,5
m_2232,,27,87,,,35.81,26.7,5
m_2232,,44,90,,,35.82,26.7,8
m_2232,,36,89,,,35.82,26.7,8
m_2232,,42,89,,,35.82,26.7,10
m_2232,,40,89,,,35.82,26.7,10
m_2232,,60,96,,,35.84,26.71,15
m_2232,,59,95,,,35.84,26.71,21
m_2232,,58,89,,,36.06,26.84,9
m_2232,,44,89,,,36.06,26.84,10
m_2232,,41,88,,,36.06,26.85,9
m_2232,,45,88,,,36.06,26.85,4
m_2232,,46,88,,,36.06,26.85,15
m_2232,,42,88,,,36.07,26.85,6
m_2232,,43,88,,,36.07,26.85,6
m_2232,,42,89,,,36.07,26.85,6
m_2232,,41,86,,,36.07,26.85,4
m_2232,,54,91,,,36.07,26.85,6
m_2232,,44,90,,,36.07,26.85,4
m_2232,,45,91,,,36.08,26.86,4
m_2232,,44,90,,,36.08,26.86,7
m_2232,,47,91,,,36.08,26.86,7
m_2232,,45,91,,,36.08,26.86,7
m_2232,,47,92,,,36.08,26.86,10
m_2232,,50,92,,,36.08,26.86,10
m_2232,,44,88,,,36.08,26.86,7
m_2232,,39,89,,,36.08,26.86,7
m_2232,,33,87,,,36.09,26.86,9
m_2232,,38,87,,,36.09,26.87,6
m_2232,,31,84,,,36.09,26.87,5
m_2232,,37,86,,,36.09,26.87,7
m_2232,,40,87,,,36.09,26.87,7
m_2232,,44,84,,,36.09,26.87,12
m_2232,,33,83,,,36.09,26.87,5
m_2232,,34,84,,,36.09,26.87,4
m_2232,,37,84,,,36.09,26.87,6
m_2232,,34,83,,,36.1,26.87,4
m_2232,,36,85,,,36.1,26.88,4
m_2232,,32,84,,,36.1,26.88,4
m_2232,,39,83,,,36.1,26.88,5
m_2232,,39,83,,,36.1,26.88,5
m_2232,,33,85,,,36.1,26.88,7
m_2232,,39,86,,,36.1,26.88,7
m_2232,,41,86,,,36.1,26.88,7
m_2232,,54,91,,,36.11,26.88,5
m_2232,,60,93,,,36.11,26.88,8
m_2232,,42,89,,,36.12,26.89,9
m_2232,,59,89,,,36.13,26.89,11
m_2232,,64,91,,,36.13,26.89,11
m_2232,,46,88,,,36.13,26.89,6
m_2232,,48,87,,,36.13,26.9,8
m_2232,,48,87,,,36.13,26.9,8
m_2232,,43,87,,,36.14,26.9,8
m_2232,,32,85,,,36.14,26.9,5
m_2232,,41,86,,,36.14,26.9,4
m_2232,,33,87,,,36.14,26.9,4
m_2232,,41,87,,,36.14,26.9,5
m_2232,,39,86,,,36.14,26.91,6
m_2232,,39,85,,,36.15,26.91,7
m_2232,,35,85,,,36.15,26.91,8
m_2232,,35,84,,,36.15,26.91,6
m_2232,,38,85,,,36.15,26.91,6
m_2232,,32,85,,,36.15,26.91,11
m_2232,,29,85,,,36.15,26.91,11
m_2232,,37,86,,,36.16,26.91,6
m_2232,,40,86,,,36.16,26.91,6
m_2232,,33,86,,,36.16,26.91,6
m_2232,,46,87,,,36.16,26.92,4
m_2232,,40,87,,,36.16,26.92,4
m_2232,,38,86,,,36.16,26.92,4
m_2232,,33,87,,,36.16,26.92,4
m_2232,,33,87,,,36.16,26.92,5
m_2232,,32,87,,,36.16,26.92,5
m_2232,,24,84,,,36.17,26.92,4
m_2232,,32,85,,,36.17,26.92,3
m_2232,,30,86,,,36.17,26.92,4
m_2232,,28,86,,,36.17,26.92,4
m_2232,,32,87,,,36.17,26.92,5
m_2232,,58,90,,,36.17,26.93,6
m_2232,,51,90,,,36.18,26.93,4
m_2232,,34,87,,,36.18,26.93,8
m_2232,,35,87,,,36.18,26.93,6
m_2232,,31,87,,,36.18,26.93,6
m_2232,,34,87,,,36.18,26.93,6
m_2232,,43,87,,,36.18,26.93,6
m_2232,,29,88,,,36.19,26.93,6
m_2232,,29,88,,,36.19,26.93,4
m_2232,,30,87,,,36.19,26.94,6
m_2232,,37,89,,,36.19,26.94,4
m_2232,,30,90,,,36.19,26.94,6
m_2232,,46,88,,,36.19,26.94,6
m_2232,,33,88,,,36.2,26.94,5
m_2232,,33,88,,,36.2,26.94,4
m_2232,,32,87,,,36.2,26.94,4
m_2232,,32,88,,,36.2,26.94,8
m_2232,,31,87,,,36.2,26.94,8
m_2232,,29,87,,,36.2,26.94,8
m_2232,,26,87,,,36.2,26.94,7
m_2232,,44,88,,,36.2,26.94,5
m_2232,,43,88,,,36.2,26.94,5
m_2232,,34,88,,,36.2,26.94,7
m_2232,,32,87,,,36.2,26.94,5
m_2232,,41,89,,,36.2,26.94,5
m_2232,,31,88,,,36.2,26.94,4
m_2232,,35,88,,,36.2,26.94,4
m_2232,,33,88,,,36.2,26.94,4
m_2232,,44,88,,,36.2,26.94,6
m_2232,,38,89,,,36.2,26.95,6
m_2232,,31,88,,,36.2,26.95,6
m_2232,,33,88,,,36.2,26.95,5
m_2232,,36,87,,,36.2,26.95,3
m_2232,,37,87,,,36.2,26.95,3
m_2232,,33,87,,,36.21,26.95,4
m_2232,,28,88,,,36.21,26.95,3
m_2232,,28,88,,,36.21,26.95,3
m_2232,,24,88,,,36.21,26.95,9
m_2232,,33,89,,,36.21,26.95,9
m_2232,,29,87,,,36.21,26.95,8
m_2232,,34,88,,,36.21,26.95,8
m_2232,,32,88,,,36.21,26.95,9
m_2232,,25,87,,,36.21,26.95,9
m_2232,,19,87,,,36.21,26.95,7
m_2232,,28,88,,,36.21,26.95,7
m_2232,,38,88,,,36.21,26.95,7
m_2232,,29,87,,,36.22,26.95,4
m_2232,,17,87,,,36.22,26.95,4
m_2232,,19,87,,,36.22,26.95,3
m_2232,,23,87,,,36.22,26.95,3
m_2232,,28,89,,,36.22,26.96,6
m_2232,,30,88,,,36.22,26.96,4
m_2232,,30,88,,,36.22,26.96,5
m_2232,,30,88,,,36.22,26.96,4
m_2232,,46,90,,,36.22,26.96,7
m_2232,,41,91,,,36.22,26.96,7
m_2232,,47,92,,,36.23,26.96,11
m_2232,,43,89,,,36.23,26.96,10
m_2232,,61,92,,,36.23,26.97,5
m_2232,,43,90,,,36.23,26.97,9
m_2232,,50,91,,,36.23,26.97,7
m_2232,,52,93,,,36.24,26.97,9
m_2232,,53,94,,,36.24,26.97,6
m_2232,,61,94,,,36.24,26.98,7
m_2232,,62,94,,,36.24,26.98,9
m_2232,,60,94,,,36.24,26.98,9
m_2232,,61,93,,,36.25,26.98,9
m_2232,,58,93,,,36.25,26.98,8
m_2232,,67,90,,,36.25,26.98,9
m_2232,,67,91,,,36.25,26.98,12
m_2232,,62,92,,,36.25,26.99,9
m_2232,,40,92,,,36.25,26.99,7
m_2232,,45,93,,,36.25,26.99,7
m_2232,,48,94,,,36.25,26.99,7
m_2232,,42,94,,,36.26,26.99,7
m_2232,,38,94,,,36.26,26.99,7
m_2232,,32,92,,,36.26,26.99,14
m_2232,,49,92,,,36.26,26.99,6
m_2232,,44,93,,,36.26,26.99,6
m_2232,,30,93,,,36.26,26.99,5
m_2232,,33,93,,,36.26,27.0,5
m_2232,,34,93,,,36.26,27.0,6
m_2232,,42,92,,,36.26,27.0,5
m_2232,,34,92,,,36.26,27.0,5
m_2232,,32,93,,,36.27,27.0,7
m_2232,,37,92,,,36.27,27.0,7
m_2232,,37,90,,,36.27,27.0,11
m_2232,,38,93,,,36.28,27.01,13
m_2232,,41,93,,,36.28,27.01,7
m_2232,,42,92,,,36.28,27.01,9
m_2232,,34,91,,,36.28,27.01,13
m_2232,,41,90,,,36.28,27.01,9
m_2232,,47,90,,,36.29,27.01,9
m_2232,,61,90,,,36.29,27.01,9
m_2232,,64,90,,,36.29,27.02,9
m_2232,,59,92,,,36.29,27.02,7
m_2232,,62,93,,,36.29,27.02,7
m_2232,,61,93,,,36.29,27.02,6
m_2232,,61,93,,,36.29,27.02,5
m_2232,,36,91,,,36.29,27.02,5
m_2232,,39,93,,,36.29,27.02,6
m_2232,,38,93,,,36.3,27.03,4
m_2232,,37,93,,,36.3,27.03,5
m_2232,,36,93,,,36.3,27.03,8
m_2232,,42,94,,,36.31,27.04,6
m_2232,,40,94,,,36.31,27.04,6
m_2232,,34,94,,,36.31,27.04,6
m_2232,,32,93,,,36.32,27.04,7
m_2232,,30,93,,,36.32,27.04,7
m_2232,,40,94,,,36.32,27.05,4
m_2232,,37,93,,,36.32,27.05,6
m_2232,,35,94,,,36.32,27.05,6
m_2232,,37,94,,,36.32,27.05,4
m_2232,,34,94,,,36.32,27.05,7
m_2232,,30,93,,,36.32,27.05,4
m_2232,,36,96,,,36.33,27.05,6
m_2232,,37,97,,,36.33,27.05,8
m_2232,,35,97,,,36.33,27.05,8
m_2232,,34,96,,,36.33,27.05,5
m_2232,,50,96,,,36.33,27.06,5
m_2232,,51,96,,,36.33,27.06,5
m_2232,,24,95,,,36.33,27.06,6
m_2232,,27,95,,,36.33,27.06,4
m_2232,,30,94,,,36.33,27.06,4
m_2232,,40,94,,,36.33,27.06,6
m_2232,,34,96,,,36.34,27.06,6
m_2232,,29,95,,,36.34,27.06,5
m_2232,,27,94,,,36.34,27.06,5
m_2232,,29,94,,,36.34,27.06,5
m_2232,,46,96,,,36.34,27.06,5
m_2232,,39,96,,,36.34,27.07,5
m_2232,,44,97,,,36.34,27.07,5
m_2232,,30,95,,,36.34,27.07,8
m_2232,,30,96,,,36.35,27.07,6
m_2232,,31,95,,,36.35,27.07,5
m_2232,,29,96,,,36.35,27.07,5
m_2232,,37,98,,,36.35,27.07,5
m_2232,,29,96,,,36.35,27.07,6
m_2232,,28,97,,,36.35,27.07,5
m_2232,,36,98,,,36.35,27.07,7
m_2232,,36,97,,,36.35,27.07,7
m_2232,,30,97,,,36.36,27.07,7
m_2232,,39,97,,,36.36,27.07,4
m_2232,,25,93,,,36.36,27.08,5
m_2232,,25,92,,,36.36,27.08,6
m_2232,,31,93,,,36.36,27.08,6
m_2232,,23,92,,,36.36,27.08,6
m_2232,,27,92,,,36.36,27.08,7
m_2232,,29,93,,,36.37,27.08,7
m_2232,,30,93,,,36.37,27.08,7
m_2232,,29,94,,,36.37,27.09,4
m_2232,,22,92,,,36.37,27.09,5
m_2232,,22,92,,,36.37,27.09,5
m_2232,,28,93,,,36.38,27.09,7
m_2232,,29,93,,,36.38,27.09,9
m_2232,,29,94,,,36.38,27.09,7
m_2232,,43,95,,,36.38,27.09,5
m_2232,,42,96,,,36.38,27.09,5
m_2232,,32,97,,,36.39,27.09,3
m_2232,,37,97,,,36.39,27.1,10
m_2232,,39,97,,,36.39,27.1,7
m_2232,,37,94,,,36.39,27.1,13
m_2232,,25,90,,,36.39,27.1,7
m_2232,,32,90,,,36.4,27.1,6
m_2232,,47,92,,,36.4,27.1,10
m_2232,,30,87,,,36.4,27.1,6
m_2232,,35,88,,,36.4,27.11,9
m_2232,,33,88,,,36.4,27.11,9
m_2232,,29,88,,,36.4,27.11,8
m_2232,,27,87,,,36.41,27.11,4
m_2232,,26,87,,,36.41,27.11,4
m_2232,,22,87,,,36.41,27.11,4
m_2232,,25,87,,,36.41,27.11,3
m_2232,,18,84,,,36.41,27.11,6
m_2232,,25,85,,,36.41,27.11,5
m_2232,,23,87,,,36.41,27.11,5
m_2232,,38,95,,,36.73,27.33,7
m_2232,,40,95,,,36.74,27.33,4
m_2232,,29,95,,,36.74,27.33,4
m_2232,,29,96,,,36.74,27.33,4
m_2232,,30,96,,,36.74,27.33,4
m_2232,,39,96,,,36.74,27.33,9
m_2232,,48,96,,,36.74,27.33,9
m_2232,,40,96,,,36.74,27.33,8
m_2232,,37,95,,,36.74,27.33,8
m_2232,,49,93,,,36.75,27.34,10
m_2232,,40,93,,,36.75,27.34,7
m_2232,,39,94,,,36.75,27.34,7
m_2232,,36,92,,,36.75,27.34,9
m_2232,,32,91,,,36.75,27.34,7
m_2232,,34,91,,,36.75,27.34,5
m_2232,,30,90,,,36.75,27.34,5
m_2232,,28,90,,,36.75,27.34,5
m_2232,,41,91,,,36.76,27.34,9
m_2232,,58,93,,,36.76,27.34,17
m_2232,,40,93,,,36.76,27.34,10
m_2232,,40,93,,,36.76,27.35,10
m_2232,,43,93,,,36.76,27.35,9
m_2232,,34,92,,,36.77,27.35,8
m_2232,,52,93,,,36.77,27.35,8
m_2232,,44,91,,,36.77,27.35,13
m_2232,,32,92,,,36.77,27.35,13
m_2232,,45,93,,,36.77,27.35,8
m_2232,,55,94,,,36.77,27.35,15
m_2232,,54,96,,,36.78,27.35,15
m_2232,,45,97,,,36.78,27.36,10
m_2232,,51,92,,,36.78,27.36,8
m_2232,,35,91,,,36.78,27.36,8
m_2232,,36,91,,,36.78,27.36,8
m_2232,,34,91,,,36.78,27.36,9
m_2232,,27,91,,,36.78,27.36,9
m_2232,,27,89,,,36.78,27.36,9
m_2232,,29,90,,,36.78,27.36,6
m_2232,,25,90,,,36.79,27.36,6
m_2232,,36,92,,,36.79,27.36,10
m_2232,,35,90,,,36.79,27.36,9
m_2232,,34,91,,,36.79,27.36,8
m_2232,,28,90,,,36.79,27.36,9
m_2232,,26,91,,,36.8,27.37,5
m_2232,,28,90,,,36.8,27.37,6
m_2232,,25,91,,,36.8,27.37,5
m_2232,,26,90,,,36.8,27.37,5
m_2232,,36,91,,,36.8,27.37,5
m_2232,,26,91,,,36.8,27.37,6
m_2232,,27,91,,,36.8,27.37,6
m_2232,,25,90,,,36.8,27.37,6
m_2232,,25,91,,,36.8,27.37,7
m_2232,,25,91,,,36.8,27.37,4
m_2232,,25,92,,,36.8,27.37,4
m_2232,,19,91,,,36.81,27.37,4
m_2232,,20,91,,,36.81,27.37,4
m_2232,,21,91,,,36.81,27.37,4
m_2232,,19,91,,,36.81,27.37,4
m_2232,,20,91,,,36.81,27.37,4
m_2232,,19,91,,,36.81,27.37,4
m_2232,,18,91,,,36.81,27.37,4
m_2232,,18,91,,,36.81,27.37,4
m_2232,,21,89,,,36.81,27.38,4
m_2232,,31,90,,,36.81,27.38,3
m_2232,,33,90,,,36.81,27.38,3
m_2232,,20,90,,,36.81,27.38,4
m_2232,,30,91,,,36.81,27.38,4
m_2232,,33,91,,,36.81,27.38,4
m_2232,,31,92,,,36.82,27.38,5
m_2232,,27,91,,,36.82,27.38,7
m_2232,,24,91,,,36.82,27.38,5
m_2232,,23,92,,,36.82,27.38,4
m_2232,,16,89,,,36.82,27.38,4
m_2232,,26,90,,,36.82,27.38,4
m_2232,,27,92,,,36.83,27.38,5
m_2232,,28,91,,,36.83,27.39,4
m_2232,,23,92,,,36.83,27.39,5
m_2232,,30,90,,,36.83,27.39,4
m_2232,,27,91,,,36.83,27.39,4
m_2232,,22,91,,,36.83,27.39,6
m_2232,,20,89,,,36.83,27.39,4
m_2232,,27,91,,,36.84,27.39,7
m_2232,,23,92,,,36.84,27.39,6
m_2232,,28,92,,,36.84,27.39,6
m_2232,,24,92,,,36.84,27.39,5
m_2232,,31,93,,,36.84,27.39,4
m_2232,,27,93,,,36.84,27.4,5
m_2232,,43,94,,,36.84,27.4,8
m_2232,,22,92,,,36.84,27.4,5
m_2232,,22,92,,,36.84,27.4,4
m_2232,,42,93,,,36.85,27.4,7
m_2232,,37,93,,,36.85,27.4,7
m_2232,,38,93,,,36.85,27.4,7
m_2232,,27,94,,,36.85,27.4,7
m_2232,,29,96,,,36.85,27.4,4
m_2232,,32,96,,,36.85,27.4,4
m_2232,,29,94,,,36.85,27.4,5
m_2232,,33,93,,,36.85,27.4,5
m_2232,,19,93,,,36.85,27.4,4
m_2232,,23,92,,,36.85,27.4,3
m_2232,,25,91,,,36.85,27.4,5
m_2232,,19,90,,,36.85,27.4,3
m_2232,,20,90,,,36.85,27.4,4
m_2232,,21,91,,,36.85,27.4,4
m_2232,,21,91,,,36.85,27.4,4
m_2232,,29,93,,,36.86,27.41,5
m_2232,,27,92,,,36.86,27.41,4
m_2232,,33,93,,,36.86,27.41,4
m_2232,,22,93,,,36.86,27.41,8
m_2232,,23,92,,,36.86,27.41,8
m_2232,,19,92,,,36.86,27.41,4
m_2232,,21,92,,,36.86,27.41,4
m_2232,,24,93,,,36.86,27.41,3
m_2232,,22,93,,,36.86,27.41,7
m_2232,,26,93,,,36.86,27.41,7
m_2232,,25,94,,,36.86,27.41,4
m_2232,,35,94,,,36.87,27.41,4
m_2232,,23,94,,,36.87,27.41,4
m_2232,,37,93,,,36.87,27.41,4
m_2232,,35,94,,,36.87,27.41,5
m_2232,,27,95,,,36.87,27.42,5
m_2232,,25,95,,,36.87,27.42,4
m_2232,,32,94,,,36.88,27.42,5
m_2232,,33,94,,,36.88,27.42,5
m_2232,,26,95,,,36.88,27.42,4
m_2232,,25,95,,,36.88,27.42,5
m_2232,,21,95,,,36.88,27.42,5
m_2232,,24,95,,,36.88,27.42,4
m_2232,,23,94,,,36.88,27.42,4
m_2232,,19,94,,,36.88,27.42,4
m_2232,,18,94,,,36.88,27.42,4
m_2232,,17,95,,,36.88,27.42,5
m_2232,,21,94,,,36.88,27.42,4
m_2232,,27,95,,,36.88,27.42,4
m_2232,,24,95,,,36.88,27.42,6
m_2232,,20,95,,,36.88,27.42,3
m_2232,,23,95,,,36.88,27.42,3
m_2232,,27,95,,,36.88,27.42,3
m_2232,,24,95,,,36.88,27.42,3
m_2232,,28,95,,,36.88,27.42,3
m_2232,,21,95,,,36.89,27.42,4
m_2232,,19,94,,,36.89,27.42,4
m_2232,,16,94,,,36.89,27.42,4
m_2232,,23,95,,,36.89,27.42,4
m_2232,,23,96,,,36.89,27.43,4
m_2232,,21,96,,,36.89,27.43,4
m_2232,,21,98,,,36.89,27.43,3
m_2232,,23,97,,,36.89,27.43,3
m_2232,,20,96,,,36.89,27.43,2
m_2232,,19,96,,,36.89,27.43,3
m_2232,,23,97,,,36.89,27.43,4
m_2232,,33,96,,,36.89,27.43,4
m_2232,,27,95,,,36.89,27.43,8
m_2232,,33,95,,,36.89,27.43,5
m_2232,,32,95,,,36.9,27.43,5
m_2232,,37,97,,,36.9,27.43,5
m_2232,,32,96,,,36.9,27.43,7
m_2232,,34,95,,,36.9,27.43,7
m_2232,,34,95,,,36.9,27.43,7
m_2232,,32,94,,,36.9,27.44,8
m_2232,,32,95,,,36.91,27.44,5
m_2232,,33,95,,,36.91,27.44,3
m_2232,,40,98,,,36.91,27.44,5
m_2232,,33,96,,,36.91,27.44,6
m_2232,,35,97,,,36.91,27.44,6
m_2232,,37,97,,,36.91,27.44,6
m_2232,,40,96,,,36.91,27.44,4
m_2232,,34,97,,,36.91,27.44,5
m_2232,,36,97,,,36.91,27.44,5
m_2232,,33,97,,,36.91,27.44,4
m_2232,,33,95,,,36.91,27.44,4
m_2232,,39,94,,,36.91,27.44,3
m_2232,,30,93,,,36.92,27.44,4
m_2232,,41,93,,,36.92,27.44,9
m_2232,,44,95,,,36.92,27.45,6
m_2232,,44,95,,,36.92,27.45,7
m_2232,,38,95,,,36.92,27.45,7
m_2232,,63,94,,,36.92,27.45,7
m_2232,,53,90,,,36.93,27.45,7
m_2232,,41,92,,,36.93,27.45,5
m_2232,,44,91,,,36.93,27.45,4
m_2232,,35,91,,,36.93,27.45,4
m_2232,,31,94,,,36.93,27.46,4
m_2232,,34,95,,,36.93,27.46,4
m_2232,,29,94,,,36.93,27.46,3
m_2232,,32,94,,,36.93,27.46,4
m_2232,,33,92,,,36.93,27.46,5
m_2232,,33,91,,,36.93,27.46,5
m_2232,,30,92,,,36.93,27.46,6
m_2232,,30,92,,,36.94,27.46,4
m_2232,,28,91,,,36.94,27.46,4
m_2232,,26,92,,,36.94,27.46,5
m_2232,,28,92,,,36.94,27.46,3
m_2232,,27,92,,,36.94,27.46,4
m_2232,,21,90,,,36.94,27.46,5
m_2232,,19,91,,,36.94,27.46,5
m_2232,,29,92,,,36.94,27.46,4
m_2232,,26,92,,,36.94,27.46,4
m_2232,,22,92,,,36.94,27.46,4
m_2232,,29,95,,,36.94,27.46,4
m_2232,,30,95,,,36.94,27.46,4
m_2232,,31,96,,,36.94,27.46,4
m_2232,,30,97,,,36.94,27.46,4
m_2232,,32,97,,,36.94,27.46,6
m_2232,,36,97,,,36.95,27.46,4
m_2232,,38,96,,,36.95,27.46,4
m_2232,,33,92,,,36.95,27.47,4
m_2232,,28,91,,,36.95,27.47,4
m_2232,,34,91,,,36.95,27.47,3
m_2232,,30,91,,,36.95,27.47,3
m_2232,,26,89,,,36.95,27.47,4
m_2232,,25,89,,,36.95,27.47,4
m_2232,,29,90,,,36.95,27.47,3
m_2232,,33,91,,,36.96,27.47,6
m_2232,,34,91,,,36.96,27.47,6
m_2232,,34,90,,,36.96,27.47,6
m_2232,,32,90,,,36.96,27.47,6
m_2232,,31,90,,,36.96,27.47,6
m_2232,,40,93,,,36.96,27.47,10
m_2232,,48,96,,,36.97,27.47,13
m_2232,,40,95,,,36.97,27.48,11
m_2232,,29,93,,,36.97,27.48,7
m_2232,,32,93,,,36.97,27.48,7
m_2232,,44,93,,,36.97,27.48,11
m_2232,,43,93,,,36.97,27.48,13
m_2232,,33,93,,,36.97,27.48,7
m_2232,,37,94,,,36.97,27.48,6
m_2232,,39,96,,,36.97,27.48,6
m_2232,,41,97,,,36.97,27.48,6
m_2232,,42,96,,,36.98,27.48,5
m_2232,,38,96,,,36.98,27.48,5
m_2232,,42,97,,,36.98,27.48,5
m_2232,,30,95,,,36.98,27.49,3
m_2232,,44,96,,,36.98,27.49,5
m_2232,,44,96,,,36.98,27.49,5
m_2232,,42,97,,,36.98,27.49,5
m_2232,,41,97,,,36.98,27.49,7
m_2232,,45,93,,,36.99,27.49,4
m_2232,,28,88,,,36.99,27.49,3
m_2232,,35,89,,,36.99,27.49,4
m_2232,,37,88,,,36.99,27.49,4
m_2232,,38,89,,,36.99,27.49,6
m_2232,,36,88,,,36.99,27.49,6
m_2232,,35,89,,,36.99,27.49,5
m_2232,,31,89,,,37.0,27.49,5
m_2232,,29,87,,,37.0,27.5,7
m_2232,,31,87,,,37.0,27.5,4
m_2232,,28,87,,,37.0,27.5,9
m_2232,,31,88,,,37.0,27.5,9
m_2232,,36,90,,,37.0,27.5,6
m_2232,,48,90,,,37.0,27.5,7
m_2232,,44,90,,,37.0,27.5,6
m_2232,,48,91,,,37.0,27.5,6
m_2232,,35,91,,,37.01,27.5,7
m_2232,,37,91,,,37.01,27.5,7
m_2232,,52,95,,,37.01,27.5,4
m_2232,,37,88,,,37.02,27.51,8
m_2232,,35,88,,,37.02,27.51,6
m_2232,,32,85,,,37.02,27.51,4
m_2232,,28,85,,,37.02,27.51,4
m_2232,,47,88,,,37.03,27.51,7
m_2232,,42,89,,,37.03,27.51,6
m_2232,,43,89,,,37.03,27.51,6
m_2232,,42,86,,,37.03,27.52,4
m_2232,,43,86,,,37.03,27.52,5
m_2232,,45,88,,,37.03,27.52,7
m_2232,,51,89,,,37.04,27.52,7
m_2232,,49,89,,,37.04,27.52,9
m_2232,,38,89,,,37.04,27.52,8
m_2232,,36,91,,,37.04,27.52,5
m_2232,,36,91,,,37.04,27.52,5
m_2232,,34,89,,,37.04,27.52,6
m_2232,,47,90,,,37.04,27.52,6
m_2232,,42,90,,,37.05,27.53,7
m_2232,,38,88,,,37.05,27.53,5
m_2232,,36,90,,,37.05,27.53,6
m_2232,,39,91,,,37.05,27.53,6
m_2232,,35,90,,,37.05,27.53,4
m_2232,,26,88,,,37.06,27.53,5
m_2232,,30,88,,,37.06,27.53,6
m_2232,,34,88,,,37.06,27.53,5
m_2232,,29,87,,,37.06,27.53,5
m_2232,,32,87,,,37.06,27.54,5
m_2232,,40,89,,,37.07,27.54,7
m_2232,,42,89,,,37.07,27.54,6
m_2232,,32,91,,,37.07,27.54,8
m_2232,,30,91,,,37.07,27.54,8
m_2232,,27,91,,,37.07,27.54,5
m_2232,,29,91,,,37.08,27.54,10
m_2232,,38,91,,,37.08,27.54,5
m_2232,,38,94,,,37.08,27.54,7
m_2232,,31,89,,,37.08,27.55,5
m_2232,,30,89,,,37.08,27.55,5
m_2232,,32,90,,,37.09,27.55,10
m_2232,,33,90,,,37.09,27.55,6
m_2232,,32,89,,,37.09,27.55,6
m_2232,,32,89,,,37.09,27.55,6
m_2232,,35,90,,,37.09,27.55,7
m_2232,,26,88,,,37.1,27.55,4
m_2232,,23,87,,,37.1,27.55,4
m_2232,,41,90,,,37.1,27.56,6
m_2232,,33,91,,,37.11,27.56,4
m_2232,,27,90,,,37.11,27.56,9
m_2232,,41,91,,,37.12,27.56,4
m_2232,,31,91,,,37.12,27.56,6
m_2232,,32,91,,,37.12,27.56,6
m_2232,,46,91,,,37.12,27.56,6
m_2232,,28,91,,,37.13,27.57,4
m_2232,,35,91,,,37.13,27.57,5
m_2232,,25,90,,,37.13,27.57,7
m_2232,,18,88,,,37.13,27.57,7
m_2232,,25,90,,,37.13,27.57,6
m_2232,,31,89,,,37.13,27.57,7
m_2232,,34,94,,,37.13,27.57,7
m_2232,,35,95,,,37.13,27.57,6
m_2232,,36,96,,,37.13,27.57,6
m_2232,,44,96,,,37.14,27.57,6
m_2232,,31,92,,,37.14,27.58,11
m_2232,,31,91,,,37.14,27.58,6
m_2232,,37,91,,,37.14,27.58,6
m_2232,,37,92,,,37.15,27.58,5
m_2232,,40,93,,,37.15,27.58,5
m_2232,,40,94,,,37.16,27.58,5
m_2232,,42,96,,,37.16,27.58,8
m_2232,,34,95,,,37.17,27.59,9
m_2232,,38,94,,,37.17,27.59,9
m_2232,,38,95,,,37.17,27.59,11
m_2232,,34,94,,,37.17,27.59,11
m_2232,,44,91,,,37.17,27.59,9
m_2232,,38,93,,,37.17,27.6,9
m_2232,,46,94,,,37.18,27.6,6
m_2232,,45,93,,,37.18,27.6,6
